id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7492819,2010-01-05 12:12:00,1654,4276,73.67,Swipe Transaction,43293,Naugatuck,CT,6770.0,5499,Insufficient Balance
7492827,2010-01-05 12:14:00,1654,4276,73.67,Swipe Transaction,43293,Naugatuck,CT,6770.0,5499,Insufficient Balance
7492879,2010-01-05 12:25:00,1812,2531,182.29,Swipe Transaction,81175,North Little Rock,AR,72116.0,4900,Insufficient Balance
7492984,2010-01-05 12:45:00,870,3257,77.42,Swipe Transaction,46458,Waldorf,MD,20603.0,5300,Insufficient Balance
7493077,2010-01-05 13:04:00,1356,4752,58.0,Swipe Transaction,22204,Conrath,WI,54731.0,5541,Insufficient Balance
7493083,2010-01-05 13:06:00,1135,4977,194.81,Swipe Transaction,55555,Kansas City,MO,64110.0,5712,Technical Glitch
7493114,2010-01-05 13:11:00,425,5149,152.05,Swipe Transaction,59935,Carmel Valley,CA,93924.0,5499,Insufficient Balance
7493131,2010-01-05 13:13:00,1633,5012,1.01,Swipe Transaction,50783,Mesa,AZ,85202.0,5411,Technical Glitch
7493138,2010-01-05 13:15:00,425,5149,152.05,Swipe Transaction,59935,Carmel Valley,CA,93924.0,5499,Insufficient Balance
7493176,2010-01-05 13:23:00,1135,4977,163.08,Swipe Transaction,55555,Kansas City,MO,64110.0,5712,Insufficient Balance
7493222,2010-01-05 13:31:00,1989,2984,0.52,Swipe Transaction,9600,Upper Marlboro,MD,20774.0,5812,Insufficient Balance
7493305,2010-01-05 13:52:00,1075,3287,79.11,Swipe Transaction,59935,Louisville,KY,40299.0,5499,Insufficient Balance
7493322,2010-01-05 13:55:00,1075,3287,79.11,Swipe Transaction,59935,Louisville,KY,40299.0,5499,Insufficient Balance
7493390,2010-01-05 14:13:00,203,5375,198.85,Online Transaction,56276,ONLINE,,,4899,Bad Card Number
7493405,2010-01-05 14:18:00,760,5876,60.0,Swipe Transaction,27092,Upper Sandusky,OH,43351.0,4829,Insufficient Balance
7493511,2010-01-05 14:41:00,751,5552,5.59,Swipe Transaction,20519,Little Elm,TX,75068.0,5942,Insufficient Balance
7493542,2010-01-05 14:47:00,1528,2491,80.0,Swipe Transaction,27092,Shreveport,LA,71108.0,4829,Insufficient Balance
7493604,2010-01-05 15:01:00,1239,3744,59.42,Swipe Transaction,32858,Garden Grove,CA,92840.0,5311,Bad PIN
7493735,2010-01-05 15:31:00,1305,2229,80.0,Swipe Transaction,27092,Memphis,TN,38116.0,4829,Insufficient Balance
7493760,2010-01-05 15:38:00,1305,2026,80.0,Swipe Transaction,27092,Memphis,TN,38116.0,4829,Insufficient Balance
7493900,2010-01-05 16:14:00,287,4118,1.29,Swipe Transaction,14528,Hull,TX,77564.0,5499,Insufficient Balance
7493950,2010-01-05 16:21:00,1874,5789,83.76,Swipe Transaction,4312,Miami,FL,33175.0,5411,Technical Glitch
7493954,2010-01-05 16:22:00,432,4301,15.72,Swipe Transaction,24504,Statesville,NC,28677.0,4214,Bad PIN
7494059,2010-01-05 16:47:00,1452,3801,13.9,Swipe Transaction,59935,Houston,TX,77056.0,5499,Bad PIN
7494117,2010-01-05 16:57:00,859,233,97.87,Swipe Transaction,30006,Cookeville,TN,38501.0,4900,Insufficient Balance
7494381,2010-01-05 18:50:00,1735,3336,12.65,Swipe Transaction,22204,Vero Beach,FL,32967.0,5541,Technical Glitch
7494478,2010-01-05 19:40:00,150,2852,270.06,Online Transaction,73186,ONLINE,,,4814,Bad Card Number
7494493,2010-01-05 19:47:00,461,5482,33.37,Swipe Transaction,80584,Canton,MI,48188.0,5300,Bad PIN
7494606,2010-01-05 20:48:00,1895,2119,100.0,Swipe Transaction,27092,New York,NY,10010.0,4829,Insufficient Balance
7494622,2010-01-05 20:54:00,1895,2119,100.0,Swipe Transaction,27092,New York,NY,10010.0,4829,Insufficient Balance
7494738,2010-01-05 21:54:00,1525,4726,21.58,Swipe Transaction,60658,Harvey,LA,70058.0,5912,Insufficient Balance
7494798,2010-01-05 22:21:00,1727,3766,19.59,Swipe Transaction,44561,Columbia,SC,29229.0,4121,Technical Glitch
7494863,2010-01-05 22:48:00,1485,3819,88.45,Swipe Transaction,32858,Fort Worth,TX,76107.0,5311,Insufficient Balance
7494945,2010-01-06 00:33:00,1703,2969,74.19,Swipe Transaction,43293,Grand Junction,CO,81506.0,5499,Insufficient Balance
7494949,2010-01-06 00:37:00,1703,2969,74.19,Swipe Transaction,43293,Grand Junction,CO,81506.0,5499,Insufficient Balance
7494988,2010-01-06 02:01:00,1797,1127,111.72,Swipe Transaction,16790,Paia,HI,96779.0,3389,Insufficient Balance
7494990,2010-01-06 02:04:00,1776,4938,54.5,Online Transaction,39021,ONLINE,,,4784,Insufficient Balance
7495397,2010-01-06 07:02:00,1361,4950,141.84,Online Transaction,96529,ONLINE,,,4899,Bad CVV
7495419,2010-01-06 07:06:00,1382,1110,-62.0,Swipe Transaction,49789,Dallas,TX,75253.0,5541,Insufficient Balance
7495436,2010-01-06 07:09:00,145,5521,39.9,Swipe Transaction,15001,Roan Mountain,TN,37687.0,5300,Insufficient Balance
7495460,2010-01-06 07:14:00,1094,138,100.0,Swipe Transaction,27092,San Francisco,CA,94118.0,4829,Insufficient Balance
7495507,2010-01-06 07:25:00,1382,1110,40.16,Swipe Transaction,49789,Dallas,TX,75253.0,5541,Insufficient Balance
7495515,2010-01-06 07:27:00,1382,1110,40.16,Swipe Transaction,49789,Dallas,TX,75253.0,5541,Insufficient Balance
7495597,2010-01-06 07:49:00,1533,4625,105.73,Swipe Transaction,24823,Indianapolis,IN,46237.0,7538,Technical Glitch
7495603,2010-01-06 07:50:00,1137,3718,1.63,Swipe Transaction,45926,Hendersonville,NC,28739.0,5814,Technical Glitch
7495697,2010-01-06 08:13:00,319,248,109.13,Swipe Transaction,1447,Fresno,CA,93727.0,5411,Insufficient Balance
7495744,2010-01-06 08:23:00,1031,4714,4.88,Swipe Transaction,98648,Bennett,CO,80102.0,5814,Insufficient Balance
7495778,2010-01-06 08:31:00,1066,1126,8.48,Swipe Transaction,22594,Colmar,PA,18915.0,5812,Insufficient Balance
7495813,2010-01-06 08:39:00,63,5489,86.0,Swipe Transaction,26810,Newark,NJ,7103.0,5541,Insufficient Balance
7495828,2010-01-06 08:41:00,125,5770,62.42,Swipe Transaction,60868,Modesto,CA,95351.0,5411,Insufficient Balance
7495850,2010-01-06 08:46:00,1635,115,51.33,Swipe Transaction,11468,Oceanside,NY,11572.0,5970,Insufficient Balance
7495887,2010-01-06 08:53:00,849,3823,6.98,Swipe Transaction,61195,Philadelphia,PA,19116.0,5541,Bad PIN
7495964,2010-01-06 09:09:00,1106,2183,17.3,Swipe Transaction,31893,Glendale,CA,91206.0,5311,Bad PIN
7495991,2010-01-06 09:16:00,1449,1003,2.25,Swipe Transaction,20519,Hinesville,GA,31313.0,5942,Bad PIN
7496109,2010-01-06 09:40:00,59,2087,33.82,Swipe Transaction,13371,Silver City,NM,88062.0,5912,Bad PIN
7496165,2010-01-06 09:50:00,1591,2043,17.15,Online Transaction,88998,ONLINE,,,4784,Bad CVV
7496188,2010-01-06 09:54:00,566,3439,8.85,Swipe Transaction,50783,Manning,SC,29102.0,5411,Technical Glitch
7496308,2010-01-06 10:22:00,1406,3883,48.65,Swipe Transaction,2462,Tulsa,OK,74110.0,7538,Insufficient Balance
7496441,2010-01-06 10:47:00,291,169,50.35,Online Transaction,39021,ONLINE,,,4784,Insufficient Balance
7496453,2010-01-06 10:48:00,1579,11,53.12,Swipe Transaction,7180,Tampa,FL,33617.0,7538,Bad PIN
7496454,2010-01-06 10:48:00,1604,2950,70.48,Swipe Transaction,54850,Oxford,MS,38655.0,4814,Insufficient Balance
7496633,2010-01-06 11:28:00,464,3233,50.0,Swipe Transaction,22204,Orlando,FL,32804.0,5541,Insufficient Balance
7496657,2010-01-06 11:33:00,1873,4110,11.98,Swipe Transaction,20519,El Paso,TX,79907.0,5942,Bad PIN
7496886,2010-01-06 12:20:00,50,247,90.44,Swipe Transaction,60569,Menominee,MI,49858.0,5300,Insufficient Balance
7496941,2010-01-06 12:28:00,1783,1154,40.0,Swipe Transaction,27092,Oakland,CA,94607.0,4829,Bad PIN
7496993,2010-01-06 12:39:00,712,3804,-96.0,Swipe Transaction,26810,Chula Vista,CA,91910.0,5541,Insufficient Balance
7497059,2010-01-06 12:51:00,1081,3427,180.0,Swipe Transaction,27092,Aurora,CO,80013.0,4829,Bad PIN
7497197,2010-01-06 13:18:00,1849,5904,5.69,Swipe Transaction,79664,Tacoma,WA,98445.0,5814,Insufficient Balance
7497218,2010-01-06 13:23:00,1648,1187,-64.0,Swipe Transaction,43293,Morris Plains,NJ,7950.0,5499,Bad PIN
7497234,2010-01-06 13:26:00,1843,249,37.55,Swipe Transaction,11468,Joliet,IL,60431.0,5970,Insufficient Balance
7497407,2010-01-06 14:13:00,819,3245,92.0,Swipe Transaction,43293,Pittsburgh,PA,15226.0,5499,Insufficient Balance
7497479,2010-01-06 14:29:00,1039,4937,80.0,Swipe Transaction,27092,Los Angeles,CA,90036.0,4829,Insufficient Balance
7497587,2010-01-06 14:54:00,450,5176,94.52,Swipe Transaction,28709,Newport News,VA,23602.0,7922,Insufficient Balance
7497614,2010-01-06 14:58:00,1782,4289,39.08,Swipe Transaction,72137,Westminster,CA,92683.0,7349,Insufficient Balance
7497636,2010-01-06 15:02:00,100,5000,-62.0,Swipe Transaction,59935,High Point,NC,27265.0,5499,Insufficient Balance
7497691,2010-01-06 15:14:00,1498,2232,-72.0,Swipe Transaction,59935,Williamstown,NJ,8094.0,5499,Bad PIN
7497697,2010-01-06 15:15:00,476,1070,-83.0,Swipe Transaction,22204,Alburtis,PA,18011.0,5541,Insufficient Balance
7497758,2010-01-06 15:31:00,161,5588,74.05,Swipe Transaction,13369,Waco,TX,76707.0,5912,Technical Glitch
7497891,2010-01-06 15:58:00,1963,3317,21.5,Online Transaction,18563,ONLINE,,,4121,Bad Card Number
7497976,2010-01-06 16:17:00,1956,2451,84.61,Online Transaction,80770,ONLINE,,,7922,Insufficient Balance
7498027,2010-01-06 16:30:00,150,2505,132.3,Swipe Transaction,65153,Lorton,VA,22079.0,5912,Insufficient Balance
7498031,2010-01-06 16:31:00,1895,1090,99.29,Swipe Transaction,61195,Piscataway,NJ,8854.0,5541,Insufficient Balance
7498126,2010-01-06 16:55:00,362,5474,113.47,Swipe Transaction,81833,Las Vegas,NV,89118.0,5912,Technical Glitch
7498223,2010-01-06 17:26:00,376,4704,16.33,Swipe Transaction,94123,Absecon,NJ,8205.0,5310,Bad PIN
7498293,2010-01-06 18:03:00,219,4609,4.71,Swipe Transaction,22204,Harrison,MI,48625.0,5541,Insufficient Balance
7498392,2010-01-06 18:45:00,554,4275,136.1,Swipe Transaction,20561,La Porte,TX,77571.0,5912,Insufficient Balance
7498409,2010-01-06 18:50:00,1466,4634,16.84,Online Transaction,16798,ONLINE,,,4121,Insufficient Balance
7498451,2010-01-06 19:07:00,89,2998,74.25,Swipe Transaction,22204,New York,NY,10034.0,5541,Insufficient Balance
7498478,2010-01-06 19:19:00,21,1111,3.93,Swipe Transaction,69895,Terre Haute,IN,47803.0,5411,Bad PIN
7498491,2010-01-06 19:23:00,408,2515,48.45,Swipe Transaction,94624,Barron,WI,54812.0,5812,Technical Glitch
7498545,2010-01-06 19:49:00,464,3233,100.0,Swipe Transaction,27092,Orlando,FL,32807.0,4829,Insufficient Balance
7498563,2010-01-06 19:57:00,1891,1161,80.0,Swipe Transaction,27092,Daytona Beach,FL,32119.0,4829,Insufficient Balance
7498575,2010-01-06 20:03:00,464,3233,120.0,Swipe Transaction,27092,Orlando,FL,32807.0,4829,Insufficient Balance
7498749,2010-01-06 21:32:00,822,2558,-53.0,Swipe Transaction,61195,Chula Vista,CA,91911.0,5541,Insufficient Balance
7498794,2010-01-06 21:59:00,1807,165,33.82,Swipe Transaction,75936,Bronx,NY,10463.0,5814,Bad PIN
7498844,2010-01-06 22:28:00,754,3787,49.98,Swipe Transaction,75781,Myrtle Beach,SC,29579.0,5411,Insufficient Balance
7498879,2010-01-06 22:44:00,1345,5984,32.1,Swipe Transaction,60569,Baton Rouge,LA,70806.0,5300,Insufficient Balance
7498962,2010-01-07 00:26:00,1129,5492,80.0,Swipe Transaction,27092,Vista,CA,92084.0,4829,Insufficient Balance
7499010,2010-01-07 01:36:00,1562,168,143.84,Online Transaction,61641,ONLINE,,,4900,Bad CVV
7499036,2010-01-07 02:23:00,1453,1117,1.93,Swipe Transaction,59935,Parrish,AL,35580.0,5499,Bad PIN
7499188,2010-01-07 06:07:00,977,5101,1.54,Swipe Transaction,94073,Balch Springs,TX,75180.0,5812,Bad PIN
7499197,2010-01-07 06:09:00,1437,5818,45.33,Swipe Transaction,78605,Belfair,WA,98528.0,5814,Insufficient Balance
7499474,2010-01-07 07:13:00,1129,102,5.03,Swipe Transaction,29549,Oceanside,CA,92058.0,5912,Bad PIN
7499498,2010-01-07 07:19:00,585,5881,20.87,Swipe Transaction,17721,Miami,FL,33152.0,4121,Insufficient Balance
7499579,2010-01-07 07:38:00,32,1087,56.4,Swipe Transaction,59935,Greensburg,PA,15601.0,5499,Bad PIN
7499611,2010-01-07 07:43:00,602,4165,87.05,Swipe Transaction,31707,Grantville,GA,30220.0,4111,Insufficient Balance
7499649,2010-01-07 07:49:00,1540,3763,10.36,Swipe Transaction,55060,Fairfield,OH,45014.0,5812,Bad PIN
7499668,2010-01-07 07:53:00,1781,3032,4.35,Swipe Transaction,91128,Prospect,NY,13435.0,5411,Bad PIN
7499694,2010-01-07 07:59:00,659,128,63.45,Swipe Transaction,11468,Vincennes,IN,47591.0,5970,Insufficient Balance
7499712,2010-01-07 08:03:00,177,3715,100.0,Swipe Transaction,27092,Memphis,TN,38116.0,4829,Bad PIN
7499861,2010-01-07 08:37:00,1274,1075,118.0,Online Transaction,88459,ONLINE,,,5311,Insufficient Balance
7499964,2010-01-07 09:02:00,152,2848,94.0,Swipe Transaction,59935,Atlanta,GA,30318.0,5499,Insufficient Balance
7500042,2010-01-07 09:18:00,110,4103,35.73,Swipe Transaction,60569,Austin,TX,78748.0,5300,Bad PIN
7500321,2010-01-07 10:21:00,598,2040,91.19,Swipe Transaction,37555,Boston,MA,2241.0,4111,Insufficient Balance
7500431,2010-01-07 10:47:00,39,2039,212.33,Swipe Transaction,15426,Anaheim,CA,92804.0,3390,Insufficient Balance
7500449,2010-01-07 10:51:00,494,3273,116.7,Swipe Transaction,40752,Laurel,MD,20708.0,7538,Insufficient Balance
7500670,2010-01-07 11:40:00,1936,5551,28.47,Swipe Transaction,32858,Pawlet,VT,5761.0,5311,Insufficient Balance
7500674,2010-01-07 11:41:00,1752,3880,49.25,Swipe Transaction,50783,Arnaudville,LA,70512.0,5411,Insufficient Balance
7500747,2010-01-07 11:59:00,78,5910,5.33,Swipe Transaction,75936,Los Angeles,CA,90044.0,5814,Insufficient Balance
7500793,2010-01-07 12:07:00,1356,5480,53.69,Swipe Transaction,83989,Colfax,WI,54730.0,5310,"Insufficient Balance,Technical Glitch"
7500844,2010-01-07 12:19:00,1241,3724,115.09,Swipe Transaction,60569,Alexandria,IN,46001.0,5300,Bad PIN
7500920,2010-01-07 12:34:00,1288,1013,9.81,Swipe Transaction,62965,Poca,WV,25159.0,5812,Insufficient Balance
7501002,2010-01-07 12:50:00,1515,5557,129.92,Swipe Transaction,55134,Lebanon,PA,17042.0,1711,Insufficient Balance
7501028,2010-01-07 12:55:00,1881,2554,54.13,Online Transaction,73186,ONLINE,,,4814,Bad CVV
7501157,2010-01-07 13:21:00,1696,2408,56.0,Swipe Transaction,61195,Merritt Island,FL,32952.0,5541,Insufficient Balance
7501202,2010-01-07 13:29:00,1485,3819,19.23,Swipe Transaction,50867,Texarkana,TX,75501.0,5541,Technical Glitch
7501348,2010-01-07 14:06:00,1495,2922,130.4,Swipe Transaction,41523,Indianapolis,IN,46256.0,3387,"Insufficient Balance,Technical Glitch"
7501405,2010-01-07 14:20:00,1888,1169,64.0,Swipe Transaction,50867,Oakland,CA,94612.0,5541,Insufficient Balance
7501454,2010-01-07 14:30:00,1528,4315,80.0,Swipe Transaction,27092,Shreveport,LA,71108.0,4829,Insufficient Balance
7501510,2010-01-07 14:43:00,571,5960,55.99,Swipe Transaction,60600,Martinsburg,WV,25401.0,5499,Technical Glitch
7501558,2010-01-07 14:53:00,1909,1136,66.53,Swipe Transaction,92413,Los Angeles,CA,90007.0,5300,Insufficient Balance
7501589,2010-01-07 15:00:00,1789,5130,69.79,Swipe Transaction,36934,Holland,IN,47541.0,7538,Insufficient Balance
7501607,2010-01-07 15:04:00,1740,5885,88.97,Swipe Transaction,24823,Mukwonago,WI,53149.0,7538,Insufficient Balance
7501676,2010-01-07 15:20:00,1241,3724,93.36,Swipe Transaction,11468,Plainfield,IN,46168.0,5970,Insufficient Balance
7501747,2010-01-07 15:38:00,1788,2538,19.75,Swipe Transaction,20561,Raceland,LA,70394.0,5912,Insufficient Balance
7501860,2010-01-07 16:03:00,1173,2986,120.0,Swipe Transaction,27092,Gillette,WY,82716.0,4829,Insufficient Balance
7501956,2010-01-07 16:28:00,1173,4696,120.0,Swipe Transaction,27092,Gillette,WY,82716.0,4829,Insufficient Balance
7502094,2010-01-07 16:58:00,1452,3801,15.8,Swipe Transaction,59935,Houston,TX,77056.0,5499,Bad PIN
7502130,2010-01-07 17:09:00,1538,3206,32.76,Online Transaction,16798,ONLINE,,,4121,Technical Glitch
7502153,2010-01-07 17:18:00,1909,1136,25.14,Online Transaction,15143,ONLINE,,,4784,Bad Expiration
7502222,2010-01-07 17:47:00,153,1028,123.55,Swipe Transaction,74934,Oakland,CA,94606.0,3596,Insufficient Balance
7502299,2010-01-07 18:18:00,1330,4579,44.35,Online Transaction,15143,ONLINE,,,4784,Bad Expiration
7502481,2010-01-07 19:30:00,190,4621,38.62,Swipe Transaction,432,Skokie,IL,60077.0,5300,Insufficient Balance
7502541,2010-01-07 20:01:00,921,4646,107.13,Swipe Transaction,92758,Spencerport,NY,14559.0,7922,Insufficient Balance
7502716,2010-01-07 21:30:00,1541,3253,25.41,Online Transaction,16798,ONLINE,,,4121,Insufficient Balance
7502860,2010-01-07 22:39:00,983,1023,80.0,Swipe Transaction,27092,Skaneateles Falls,NY,13153.0,4829,Insufficient Balance
7502881,2010-01-07 22:55:00,428,3842,42.68,Swipe Transaction,92883,Redwood City,CA,94061.0,5812,Technical Glitch
7502926,2010-01-07 23:47:00,672,5001,9.09,Swipe Transaction,9374,Cosby,TN,37722.0,5912,Bad PIN
7502972,2010-01-08 01:06:00,1575,2112,24.94,Online Transaction,16798,ONLINE,,,4121,Bad Expiration
7503040,2010-01-08 03:13:00,1571,2487,110.07,Online Transaction,73186,ONLINE,,,4814,Insufficient Balance
7503118,2010-01-08 05:37:00,983,1023,90.77,Swipe Transaction,62697,Oswego,NY,13126.0,4900,Insufficient Balance
7503226,2010-01-08 06:33:00,112,1134,73.35,Swipe Transaction,54133,Atlanta,GA,30324.0,7538,Insufficient Balance
7503274,2010-01-08 06:50:00,1256,236,13.02,Online Transaction,39021,ONLINE,,,4784,Bad Card Number
7503306,2010-01-08 07:02:00,1687,2509,23.74,Online Transaction,16798,ONLINE,,,4121,Bad Card Number
7503466,2010-01-08 07:43:00,277,4264,7.96,Swipe Transaction,82329,Grenada,MS,38901.0,5411,Technical Glitch
7503475,2010-01-08 07:45:00,828,3767,20.81,Online Transaction,18563,ONLINE,,,4121,Bad CVV
7503538,2010-01-08 07:58:00,1842,3743,52.93,Swipe Transaction,87785,Albuquerque,NM,87121.0,5912,Insufficient Balance
7503703,2010-01-08 08:48:00,1451,250,100.58,Swipe Transaction,28823,Revere,MA,2151.0,5300,Insufficient Balance
7503726,2010-01-08 08:56:00,1802,5836,-97.0,Swipe Transaction,43293,Monroe Township,NJ,8831.0,5499,Insufficient Balance
7504150,2010-01-08 10:56:00,80,4492,64.44,Swipe Transaction,31893,New Knoxville,OH,45871.0,5311,Technical Glitch
7504176,2010-01-08 11:02:00,1885,4694,47.72,Swipe Transaction,71667,Winder,GA,30680.0,7538,Insufficient Balance
7504189,2010-01-08 11:06:00,497,2829,81.88,Swipe Transaction,20916,Watertown,SD,57201.0,5651,Insufficient Balance
7504300,2010-01-08 11:29:00,1274,2905,120.0,Swipe Transaction,27092,Pawtucket,RI,2860.0,4829,"Bad PIN,Insufficient Balance"
7504335,2010-01-08 11:38:00,1944,33,108.16,Swipe Transaction,6426,Maysville,KY,41056.0,7922,Insufficient Balance
7504338,2010-01-08 11:39:00,1742,4559,108.93,Online Transaction,80770,ONLINE,,,7922,Insufficient Balance
7504414,2010-01-08 12:00:00,631,2596,79.64,Swipe Transaction,42858,Oklahoma City,OK,73159.0,7538,Insufficient Balance
7504508,2010-01-08 12:27:00,402,2536,26.59,Online Transaction,73186,ONLINE,,,4814,Bad CVV
7504545,2010-01-08 12:35:00,1692,5371,86.32,Swipe Transaction,22204,Katonah,NY,10536.0,5541,Insufficient Balance
7504548,2010-01-08 12:36:00,1692,5371,86.32,Swipe Transaction,22204,Katonah,NY,10536.0,5541,Insufficient Balance
7504572,2010-01-08 12:43:00,1133,2586,120.0,Swipe Transaction,27092,Perry,NY,14530.0,4829,Insufficient Balance
7504622,2010-01-08 12:56:00,1330,2189,242.14,Online Transaction,73186,ONLINE,,,4814,Insufficient Balance
7504679,2010-01-08 13:08:00,1176,5003,248.63,Online Transaction,43422,ONLINE,,,6300,Insufficient Balance
7504694,2010-01-08 13:10:00,1920,3415,66.02,Swipe Transaction,57125,Miltona,MN,56354.0,5300,Insufficient Balance
7504785,2010-01-08 13:32:00,61,2622,7.21,Swipe Transaction,88646,Yonkers,NY,10701.0,5812,Technical Glitch
7504854,2010-01-08 13:52:00,1256,236,67.13,Swipe Transaction,61195,Stratford,CT,6614.0,5541,Bad PIN
7505006,2010-01-08 14:27:00,774,83,113.94,Swipe Transaction,35621,Twin Falls,ID,83301.0,6300,Insufficient Balance
7505010,2010-01-08 14:27:00,1888,1169,96.0,Swipe Transaction,50867,Oakland,CA,94612.0,5541,Insufficient Balance
7505031,2010-01-08 14:32:00,845,5943,75.03,Swipe Transaction,60569,Navarre,FL,32566.0,5300,Insufficient Balance
7505202,2010-01-08 15:10:00,738,5774,105.56,Online Transaction,88459,ONLINE,,,5311,Insufficient Balance
7505215,2010-01-08 15:12:00,1596,995,66.47,Swipe Transaction,93172,San Fernando,CA,91340.0,5300,Insufficient Balance
7505478,2010-01-08 16:16:00,356,3251,42.12,Swipe Transaction,60569,Stuart,FL,34997.0,5300,Insufficient Balance
7505483,2010-01-08 16:16:00,1451,5530,20.49,Online Transaction,9932,ONLINE,,,5311,Bad Expiration
7505492,2010-01-08 16:18:00,1977,5366,207.45,Swipe Transaction,7777,Pinckney,MI,48169.0,3684,Technical Glitch
7505585,2010-01-08 16:40:00,1008,2592,9.08,Online Transaction,16798,ONLINE,,,4121,Insufficient Balance
7505935,2010-01-08 18:45:00,349,2520,81.52,Online Transaction,9932,ONLINE,,,5311,Bad Expiration
7505964,2010-01-08 18:53:00,840,2083,95.79,Swipe Transaction,61195,San Francisco,CA,94131.0,5541,Bad PIN
7506037,2010-01-08 19:21:00,260,5119,20.69,Swipe Transaction,46446,Mission,TX,78572.0,5411,Bad PIN
7506089,2010-01-08 19:47:00,1888,1017,-70.0,Swipe Transaction,50867,Oakland,CA,94612.0,5541,Insufficient Balance
7506108,2010-01-08 19:57:00,795,5162,73.8,Swipe Transaction,40682,Dallas,TX,75206.0,5812,Bad PIN
7506170,2010-01-08 20:25:00,1576,5821,26.18,Swipe Transaction,19756,Clarkston,MI,48346.0,7832,Bad PIN
